country,date_year,scientificNameID,scientificName,superfamilyid,county,dropped,fieldNumber,aphiaID,decimalLatitude,subclassid,phylumid,familyid,catalogNumber,basisOfRecord,modified,maximumDepthInMeters,id,order,dataset_id,locality,stateProvince,decimalLongitude,collectionCode,date_end,speciesid,occurrenceID,superfamily,date_start,genus,dateIdentified,eventDate,absence,subfamily,genusid,originalScientificName,marine,minimumDepthInMeters,subfamilyid,infraclassid,institutionCode,date_mid,infraclass,identifiedBy,class,orderid,kingdom,waterBody,specificEpithet,recordedBy,classid,phylum,lifeStage,species,subclass,family,kingdomid,node_id,flags,sss,shoredistance,sst,bathymetry,references,year,occurrenceStatus,terrestrial,bibliographicCitation,brackish,scientificNameAuthorship,typeStatus,geodeticDatum,datasetID,depth,subphylumid,locationRemarks,subkingdom,associatedMedia,subkingdomid,subphylum,subterclassid,subterclass,superorder,superorderid,tribeid,tribe,suborderid,suborder,infraorderid,verbatimLocality,month,eventID,infraorder,datasetName,namePublishedIn,higherGeography,taxonomicStatus,infraspecificEpithet,dynamicProperties,individualCount,associatedReferences,day,preparations,coordinateUncertaintyInMeters,taxonRank,footprintWKT,previousIdentifications,subgenus,subgenusid,taxonRemarks,recordNumber,eventRemarks,coordinatePrecision
Argentina,2010,urn:lsid:marinespecies.org:taxname:145108,Corallina officinalis,NA,NA,FALSE,Ar-Ba-Mp-Pg-M1,145108,-38.02466,368687,852,143691,NA,HumanObservation,NA,NA,06f118cd-f830-4f88-a5b4-701df83d249e,Corallinales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.52817,NA,1280275200000,145108,Ar-Ba-Mp-Pg-Ba-1-49,NA,1280275200000,Corallina,NA,2010-07-28,FALSE,Corallinoideae,144007,Corallina officinalis,TRUE,NA,163505,NA,NA,1280275200000,NA,NA,Florideophyceae,15308,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,Corallina officinalis,Corallinophycidae,Corallinaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-10,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Midtide,Biliphyta,2407,368662,Eurhodophytina,NA,NA,NA,NA,493999,Corallineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Chaetopleura angulata,385404,NA,FALSE,NA,848025,-38.18,57,51,385494,CNP-MARINEINVER-2829,Occurrence,2015-09-01T09:17:00Z,NA,076f8353-3d35-47e0-b42f-0f71adab51b7,Chitonida,b1f8bc4c-5427-40c8-8728-aad4d463b944,Miramar,NA,-57.450001,CNP-MARINEINVER,NA,848025,urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-2829,Chitonoidea,NA,Chaetopleura,NA,NA,FALSE,NA,138086,Chaetopleura tehuelcha,TRUE,NA,NA,NA,CENPAT-CONICET,NA,NA,NA,Polyplacophora,382003,Animalia,NA,NA,NA,55,Mollusca,NA,Chaetopleura angulata,Neoloricata,Chaetopleuridae,2,464a96d8-c17e-4bbb-b6b8-778e1fb687c4,no_depth,32.97,12129,15.13,20,NA,NA,NA,NA,"Castellanos, Z.J.A.d., 1948. Sobre seis especies de poliplacoforos argentinos. Notas del Museo de La Plata, 13 Zoologia(110), 191-202.",NA,"dOrbigny, 1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382004,Chitonina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Encope emarginata,852321,NA,FALSE,NA,513255,-38.12,149854,1806,158063,NA,PreservedSpecimen,2018-10-10T09:27:00Z,NA,0775121e-37ae-4fc8-8c07-3dedb75d8c83,Clypeasteroida,ccabcf81-9789-4cf1-ada4-684f038804a0,NA,NA,-57.57,NA,NA,513255,Museo Argentino de Ciencas Naturales Collection-Museo Argentino de Ciencas Naturales Collection-1959,Scutelloidea,NA,Encope,NA,NA,FALSE,NA,415341,Encope emarginata,TRUE,NA,NA,510499,NA,NA,Irregularia,NA,Echinoidea,123100,Animalia,NA,NA,NA,123082,Echinodermata,NA,Encope emarginata,Euechinoidea,Mellitidae,2,dc6c6ea2-83f5-4b18-985a-9efff6320d69,no_depth,32.92,1278,15.18,10,NA,1922,NA,FALSE,NA,FALSE,(Leske 1778),NA,NA,NA,NA,148744,NA,NA,NA,NA,Echinozoa,NA,NA,Neognathostomata,510501,NA,NA,196258,Scutellina,510561,Punta Mogotes,6,Museo Argentino de Ciencas Naturales Collection,Scutelliformes,Museo Argentino de Ciencas Naturales Collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,Mar del Plata,FALSE,M1 1x1 09,143853,-38.021305,196243,852,143674,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT1200938259,HumanObservation,2010-04-26T00:00:00Z,NA,07a6b33b-364b-43ff-9869-db9353470dc2,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-24581,NA,1236470400000,Polysiphonia,2009,2009-03-08,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:506911,Thracia similis,382318,Mar del Plata,FALSE,A5 25x25,506911,-38.021305,1424948,51,256,ARG357,HumanObservation,2009-07-29T00:00:00Z,NA,08130625-3aaf-4e87-a13d-447596848e9c,NA,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,506911,NaGISA-17807,Thracioidea,1205539200000,Thracia,2008,2008-03-15,FALSE,NA,138549,Thracia similis,TRUE,NA,NA,1424949,Laboratorio de Ecosistemas Costeros,1205539200000,Heteroconchia,María Bagur,Bivalvia,NA,Animalia,Atlantic,similis,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",105,Mollusca,adults,Thracia similis,Autobranchia,Thraciidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382296,Euheterodonta,Anomalodesmata,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:101,Gastropoda,NA,Mar del Plata,FALSE,A III 25x25 mei,101,-38.021305,NA,51,NA,ARG129,HumanObservation,2009-07-29T00:00:00Z,NA,081397a6-bc3e-418c-a9a4-76ad631618a4,NA,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-15796,NA,1205539200000,NA,2008,2008-03-15,FALSE,NA,NA,Gastropoda,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Gastropoda,NA,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",101,Mollusca,eggs,NA,NA,NA,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,NA,FALSE,Ar-Ba-Mp-Pc-M3,143853,-38.0213,196243,852,143674,NA,HumanObservation,NA,NA,08e97c33-52a5-4d20-8cde-b978252140f8,Ceramiales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,NA,Ar-Ba-Mp-Pc-Ba-3-88,NA,1280188800000,Polysiphonia,NA,2010-07-27,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,NA,1280188800000,NA,NA,Florideophyceae,860,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Midtide,Biliphyta,2394,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,urn:lsid:marinespecies.org:taxname:532683,Crepidula argentina,387334,NA,FALSE,NA,532683,-38,224570,51,141,NA,HumanObservation,NA,46,08f07dbf-4790-4a23-8ef2-63af41f88691,Littorinimorpha,6e6e2c56-c255-44b2-a7e6-00ebcb786037,NA,NA,-57.55,NA,NA,532683,4869,Calyptraeoidea,NA,Crepidula,NA,NA,FALSE,NA,137722,Crepidula argentina,TRUE,46,NA,NA,NA,NA,NA,NA,Gastropoda,382213,Animalia,NA,argentina,NA,101,Mollusca,NA,Crepidula argentina,Caenogastropoda,Calyptraeidae,2,dc6c6ea2-83f5-4b18-985a-9efff6320d69,"depth_exceeds_bath,on_land",32.71,-816,15.21,-24,NA,NA,Presence,FALSE,NA,FALSE,"Simone, Pastorino & Penchaszadeh, 2000",NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar del Plata,NA,NA,NA,NA,"Rosenberg, G. (2010). Crepidula argentina Simone, Pastorino & Penchaszadeh, 2000. In:  MolluscaBase (2017). Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=532683 on 2018-02-07",North Argentina,accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,NA,FALSE,Ar-Ba-Mp-Pc-H2,367978,-38.0213,1424948,51,211,NA,HumanObservation,NA,NA,09034837-8ba1-4cf7-bdef-72e7361eccb4,Mytilida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,367978,Ar-Ba-Mp-Pc-Ba-2-24,Mytiloidea,1280188800000,Brachidontes,NA,2010-07-27,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,NA,1280188800000,Pteriomorphia,NA,Bivalvia,210,Animalia,Atlantic Ocean,NA,GPalomo,105,Mollusca,NA,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hightide,NA,2381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,Mar del Plata,FALSE,B4 1x1,367978,-38.021305,1424948,51,211,ARG454,HumanObservation,2009-07-29T00:00:00Z,NA,090a9b42-e4a5-4317-9f68-8f34f156f266,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205452800000,367978,NaGISA-49757,Mytiloidea,1205452800000,Brachidontes,2008,2008-03-14,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,Laboratorio de Ecosistemas Costeros,1205452800000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,rodriguezii,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",105,Mollusca,juvenils and adults,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143853,Polysiphonia,NA,Mar del Plata,FALSE,B1 1x1 09,143853,-38.021305,196243,852,143674,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT1200939281,HumanObservation,2010-04-26T00:00:00Z,NA,09327026-a0a1-48a8-b080-9d336f3b14fc,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,NA,NaGISA-12500,NA,1236556800000,Polysiphonia,2009,2009-03-09,FALSE,NA,143853,Polysiphonia,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236556800000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,adults,NA,Rhodymeniophycidae,Rhodomelaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,393561,Polysiphonieae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:718572,Mytilus platensis,491766,Mar del Plata,FALSE,B3 25x25,506158,-38.021305,1424948,51,211,ARG25,HumanObservation,2008-11-26T00:00:00Z,NA,0a91d013-540f-4977-8b18-ff73009ae17f,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,506158,NaGISA-49712,Mytiloidea,1172534400000,Mytilus,2008,2007-02-27,FALSE,Mytilinae,138228,Mytilus platensis,TRUE,NA,224589,206,Laboratorio de Ecosistemas Costeros,1172534400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,edulis,"Palomo G.,Cuevas J. M.",105,Mollusca,adult,Mytilus platensis,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,platensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Carditamera plata,14631,NA,FALSE,NA,504859,-38.18,1424948,51,22997,CNP-MARINEINVER-993,Occurrence,2015-09-01T09:17:00Z,NA,0a9629cd-7f5e-4463-a558-00e672ba2d41,Carditida,b1f8bc4c-5427-40c8-8728-aad4d463b944,Miramar,NA,-57.450001,CNP-MARINEINVER,NA,504859,urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-993,Carditoidea,NA,Carditamera,NA,NA,FALSE,Carditamerinae,415159,Carditamera plata,TRUE,NA,510694,1424949,CENPAT-CONICET,NA,Heteroconchia,NA,Bivalvia,382256,Animalia,NA,NA,NA,105,Mollusca,NA,Carditamera plata,Autobranchia,Carditidae,2,464a96d8-c17e-4bbb-b6b8-778e1fb687c4,no_depth,32.97,12129,15.13,20,NA,NA,NA,NA,"Castellanos, Z.J.A.d., 1971. Faunula de moluscos del complejo bentonico de Mar del Plata. Revista del Museo de La Plata (Nueva Serie), 11 Zoologia(95), 37-57.",NA,"(Ihering, 1907)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382255,Archiheterodonta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:145984,Ulva lactuca,NA,Mar del Plata,FALSE,M5 50x50 09,145984,-38.021305,NA,801,143794,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT5200938209,HumanObservation,2010-04-26T00:00:00Z,NA,0ae5a899-9e68-405e-b82b-aa8e889bd2f6,Ulvales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,145984,NaGISA-21756,NA,1236470400000,Ulva,2009,2009-03-08,FALSE,NA,144296,Ulva lactuca,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Ulvophyceae,827,Plantae,Atlantic,lactuca,"Palomo G.,Bagur M.,Arribas L.",146216,Chlorophyta,NA,Ulva lactuca,NA,Ulvaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:211,Mytilidae,491766,Mar del Plata,FALSE,B5 25x25,211,-38.021305,1424948,51,211,ARG248,HumanObservation,2009-07-29T00:00:00Z,NA,0b2cfebb-bfb1-4424-87c6-8ac650690d3b,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205452800000,NA,NaGISA-9642,Mytiloidea,1205452800000,NA,2008,2008-03-14,FALSE,NA,NA,Mytilidae,TRUE,NA,NA,206,Laboratorio de Ecosistemas Costeros,1205452800000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",105,Mollusca,juvenils,NA,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:101,Gastropoda,NA,Mar del Plata,FALSE,BII 25x25 mei,101,-38.021305,NA,51,NA,ARG199,HumanObservation,2009-07-29T00:00:00Z,NA,0b2dd56d-bcea-4d5f-b034-a47234090c28,NA,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205452800000,NA,NaGISA-19948,NA,1205452800000,NA,2008,2008-03-14,FALSE,NA,NA,Gastropoda,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1205452800000,NA,María Bagur,Gastropoda,NA,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",101,Mollusca,eggs,NA,NA,NA,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,NA,FALSE,Ar-Ba-Mp-Pc-M5,367978,-38.0213,1424948,51,211,NA,HumanObservation,NA,NA,0b44c5d9-fb0c-4810-9b04-95ab00868afa,Mytilida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,367978,Ar-Ba-Mp-Pc-Ba-5-33,Mytiloidea,1280188800000,Brachidontes,NA,2010-07-27,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,NA,1280188800000,Pteriomorphia,NA,Bivalvia,210,Animalia,Atlantic Ocean,NA,GPalomo,105,Mollusca,NA,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midtide,NA,2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2007,urn:lsid:marinespecies.org:taxname:130391,Alitta succinea,NA,Mar del Plata,FALSE,M4 25x25,234850,-38.021305,754174,882,22496,ARG48,HumanObservation,2008-11-26T00:00:00Z,NA,0b736d3c-82bc-453f-a017-b7f691a82d21,Phyllodocida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1172534400000,234850,NaGISA-15377,NA,1172534400000,Alitta,2008,2007-02-27,FALSE,Nereidinae,234848,Alitta succinea,TRUE,NA,324346,NA,Laboratorio de Ecosistemas Costeros,1172534400000,NA,María Bagur,Polychaeta,892,Animalia,Atlantic,succinea,"Palomo G.,Cuevas J. M.",883,Annelida,adults,Alitta succinea,Errantia,Nereididae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,Mar del Plata,FALSE,A1 25x25,533427,-38.021305,14712,51,23118,ArgentinaBuenos AiresMar del PlataPlaya ChicaHT12009384,HumanObservation,2010-04-26T00:00:00Z,NA,0cb833e8-5ce8-47da-9ddf-182355f02886,Siphonariida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,533427,NaGISA-49736,Siphonarioidea,1236470400000,Siphonaria,2009,2009-03-08,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,Laboratorio de Ecosistemas Costeros,1236470400000,Euthyneura,María Bagur,Gastropoda,1057459,Animalia,Atlantic,lessoni,"Palomo G.,Bagur M.,Arribas L.",101,Mollusca,juvenils and adults,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,NA,FALSE,Ar-Ba-Mp-Pc-M2,533427,-38.0213,14712,51,23118,NA,HumanObservation,NA,NA,0cbace8a-8be8-498a-b441-87def557f1e8,Siphonariida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,533427,Ar-Ba-Mp-Pc-Ba-2-112,Siphonarioidea,1280188800000,Siphonaria,NA,2010-07-27,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,NA,1280188800000,Euthyneura,NA,Gastropoda,1057459,Animalia,Atlantic Ocean,NA,GPalomo,101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Midtide,NA,2393,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:130391,Alitta succinea,NA,Mar del Plata,FALSE,M2 25x25,234850,-38.021305,754174,882,22496,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT220093876,HumanObservation,2010-04-26T00:00:00Z,NA,0d13de85-04e7-46c5-9a67-29c03597d7f1,Phyllodocida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,234850,NaGISA-37832,NA,1236470400000,Alitta,2009,2009-03-08,FALSE,Nereidinae,234848,Alitta succinea,TRUE,NA,324346,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Polychaeta,892,Animalia,Atlantic,succinea,"Palomo G.,Bagur M.,Arribas L.",883,Annelida,adults,Alitta succinea,Errantia,Nereididae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
